chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
50,39321600,66.7823,0.0136106,9.01037,63.4771,764.211,1.14724,6557,0,25,8.66226,10.2908,1
51,40108032,68.0742,0.0134986,10.2696,59.533,795.608,1.41904,6681,0,25,8.66226,10.2908,1
52,40894464,69.3695,0.013771,11.3941,61.0311,809.59,1.29606,6819,0,25,8.66226,10.2908,1
53,41680896,70.6553,0.0135252,12.3793,64.3953,818,1.2143,6945,0,25,8.66226,10.2908,1
54,42467328,71.9454,0.0136018,13.266,69.406,813.88,1.48805,7092,0,25,8.66226,10.2908,1
55,43253760,73.2371,0.0134048,13.8385,68.1734,786.205,1.41255,7235,0,25,8.66226,10.2908,1
56,44040192,74.5313,0.0131566,14.1944,60.1055,721.514,1.5435,7352,0,25,8.66226,10.2908,1
57,44826624,75.8235,0.0132513,14.3663,50.7105,656.823,1.74734,7476,0,25,8.66226,10.2908,1
58,45613056,77.11,0.0132385,14.5009,50.1171,596.435,1.59012,7599,0,25,8.66226,10.2908,1
59,46399488,78.3961,0.0130901,14.434,35.3618,519.366,1.58544,7726,0,25,8.66226,10.2908,1
60,47185920,79.6863,0.0124264,14.4034,34.3786,451.781,1.68098,7865,0,25,8.66226,10.2908,1
61,47972352,80.9746,0.0125116,14.2113,24.8136,378.141,1.64989,7992,0,25,8.66226,10.2908,1
62,48758784,82.266,0.0122079,14.0857,20.6455,320.808,1.73733,8112,0,26,8.66226,10.2908,1
63,49545216,83.5592,0.01212,13.9917,18.063,272.016,1.82526,8229,0,26,8.66226,10.2908,1
64,50331648,84.856,0.0124154,13.814,15.1987,230.168,1.98921,8341,0,26,8.66226,10.2908,1
65,51118080,86.1511,0.0121076,13.6663,12.946,194.696,2.21576,8463,0,26,8.66226,10.2908,1
66,51904512,87.4493,0.0125357,13.4757,11.7615,174.801,2.03315,8592,0,26,8.66226,10.2908,1
67,52690944,88.7506,0.0130642,13.2984,11.2817,162.775,2.02088,8725,0,27,8.66226,10.2908,1
68,53477376,90.0543,0.0126095,13.1066,11.6892,168.719,1.66306,8865,0,27,8.66226,10.2908,1
69,54263808,91.3614,0.013428,12.906,12.6354,184.091,1.72176,8999,0,27,8.66226,10.2908,1
70,55050240,92.6704,0.0135136,12.6388,13.8667,197.064,1.7861,9122,0,27,8.66226,10.2908,1
71,55836672,93.9785,0.0126914,12.3842,14.8447,214.895,1.64047,9254,0,27,8.66226,10.2908,1
72,56623104,95.2923,0.0131933,12.1025,19.7791,224.028,1.47249,9412,0,27,8.66226,10.2908,1
73,57409536,96.6084,0.0123386,11.866,21.2116,242.879,1.74606,9550,0,27,8.66226,10.2908,1
74,58195968,97.9325,0.0123233,11.4875,20.7189,244.121,1.49963,9690,0,27,8.66226,10.2908,1
75,58982400,99.2607,0.011011,11.1907,23.5463,249.346,1.56245,9823,0,27,8.66226,10.2908,1
76,59768832,100.589,0.0104889,10.8971,22.0575,249.207,1.31397,9973,0,27,8.66226,10.2908,1
77,60555264,101.921,0.0104941,10.5457,23.4819,261.591,1.25424,10106,0,27,8.66226,10.2908,1
78,61341696,103.258,0.00855645,10.1702,23.321,265.57,1.28137,10228,0,27,8.66226,10.2908,1
79,62128128,104.64,0.00867181,9.88623,28.9756,273.301,1.12828,10367,0,27,8.66226,10.2908,1
80,62914560,106.062,0.00771232,9.49737,26.3934,276.778,1.05255,10503,0,27,8.66226,10.2908,1
81,63700992,107.479,0.00611321,9.21317,24.7012,277.077,0.920827,10630,0,27,8.66226,10.2908,1
82,64487424,108.889,0.00321837,9.0652,31.0039,282.47,0.819738,10760,0,27,8.66226,10.2908,1
83,65273856,110.285,0.000149656,8.96701,32.1412,295.676,1.13002,10907,0,27,8.66226,10.2908,1
84,66060288,111.636,-0.00181033,8.79543,32.6694,312.99,1.05692,11056,0,27,8.66226,10.2908,1
85,66846720,112.992,-0.00227029,8.587,35.79,339.315,1.23895,11210,0,27,8.66226,10.2908,1
86,67633152,114.344,-0.00281985,8.31764,39.8861,352.671,1.2735,11359,0,27,8.66226,10.2908,1
87,68419584,115.688,-0.00176857,8.01834,40.81,374.49,1.2395,11499,0,27,8.66226,10.2908,1
88,69206016,117.03,-0.00226631,7.69022,42.7385,381.355,0.976949,11622,0,27,8.66226,10.2908,1
