chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
47,36962304,62.9156,0.00458131,0.0705823,3.09953,7.23662,0.942548,6153,0,32,8.66226,10.2908,1
48,37748736,64.2585,0.00480481,0.0593528,2.87236,5.03456,0.807904,6284,0,32,8.66226,10.2908,1
49,38535168,65.6059,0.00432786,0.0626377,1.64847,3.0939,1.23497,6424,0,32,8.66226,10.2908,1
50,39321600,66.9538,0.00414566,0.0546552,2.21577,4.55968,1.08494,6550,0,32,8.66226,10.2908,1
51,40108032,68.3047,0.00342948,0.0412055,1.63607,3.33555,1.27792,6675,0,32,8.66226,10.2908,1
52,40894464,69.6614,0.00377345,0.0342744,1.80511,3.09116,1.17003,6811,0,32,8.66226,10.2908,1
53,41680896,71.0401,0.00342426,0.0310067,2.53156,5.17783,0.936108,6939,0,32,8.66226,10.2908,1
54,42467328,72.3942,0.00341611,0.0286651,2.38747,5.19954,0.934794,7089,0,32,8.66226,10.2908,1
55,43253760,73.7501,0.0032974,0.0239147,1.72346,3.00995,1.17399,7238,0,32,8.66226,10.2908,1
56,44040192,75.1335,0.00347461,0.0226628,1.42916,2.38937,1.32099,7358,0,32,8.66226,10.2908,1
57,44826624,76.4858,0.00355505,0.0190858,1.36065,2.34075,1.40177,7488,0,32,8.66226,10.2908,1
58,45613056,77.8481,0.00384755,0.0256191,1.5661,3.39276,1.21356,7617,0,32,8.66226,10.2908,1
59,46399488,79.2053,0.00368427,0.0189778,1.69067,3.51452,1.17176,7751,0,32,8.66226,10.2908,1
60,47185920,80.5643,0.00363423,0.0205116,2.39149,4.86394,0.927191,7904,0,32,8.66226,10.2908,1
61,47972352,81.9263,0.0040377,0.0129797,1.64267,4.37173,1.16736,8040,0,32,8.66226,10.2908,1
62,48758784,83.2843,0.00318845,0.011174,2.05324,4.28537,1.09157,8166,0,32,8.66226,10.2908,1
63,49545216,84.6453,0.00411355,0.0136877,1.84087,4.58333,1.13831,8282,0,32,8.66226,10.2908,1
64,50331648,86.0362,0.00381144,0.0176184,1.68955,2.82909,1.23912,8395,0,32,8.66226,10.2908,1
65,51118080,87.3984,0.0046932,0.0221626,1.45593,2.9705,1.3687,8525,0,32,8.66226,10.2908,1
66,51904512,88.7616,0.00437904,0.0101012,1.79554,3.57181,1.12084,8653,0,32,8.66226,10.2908,1
67,52690944,90.1249,0.00527799,0.0209718,2.73014,6.62514,1.07884,8786,0,32,8.66226,10.2908,1
68,53477376,91.4914,0.00446346,0.0402502,4.91565,8.26123,0.70681,8927,0,32,8.66226,10.2908,1
69,54263808,92.8577,0.00505522,0.0301171,3.94301,8.97264,0.723012,9056,0,32,8.66226,10.2908,1
70,55050240,94.2223,0.0052139,0.0254964,1.94824,5.01273,1.20079,9177,0,32,8.66226,10.2908,1
71,55836672,95.5866,0.00644097,0.0383238,3.35771,6.7664,0.90181,9308,0,32,8.66226,10.2908,1
72,56623104,96.9475,0.00543449,0.0144684,1.68335,3.27862,1.24715,9459,0,32,8.66226,10.2908,1
73,57409536,98.3415,0.00616455,0.0227743,2.29009,6.40163,1.28355,9592,0,32,8.66226,10.2908,1
74,58195968,99.705,0.00648624,0.0322342,2.99577,7.29311,0.832847,9727,0,32,8.66226,10.2908,1
75,58982400,101.065,0.00654796,0.0254748,1.58861,3.18324,1.46481,9858,0,32,8.66226,10.2908,1
76,59768832,102.424,0.00602864,0.0172775,1.6936,3.14174,1.38265,10002,0,32,8.66226,10.2908,1
77,60555264,103.789,0.00607534,0.0335495,2.99008,6.37939,0.956621,10130,0,32,8.66226,10.2908,1
78,61341696,105.15,0.00667402,0.0500139,6.07367,12.3688,0.660644,10246,0,32,8.66226,10.2908,1
79,62128128,106.508,0.00631096,0.0344743,3.39238,10.1066,0.958821,10377,0,32,8.66226,10.2908,1
80,62914560,107.862,0.00740759,0.0473762,3.70452,11.4297,0.758821,10506,0,32,8.66226,10.2908,1
81,63700992,109.245,0.00768081,0.0365834,2.54073,7.6515,1.1044,10625,0,32,8.66226,10.2908,1
82,64487424,110.598,0.00761776,0.0361355,1.74531,3.44109,1.27358,10749,0,32,8.66226,10.2908,1
83,65273856,111.952,0.00684553,0.0299008,2.04985,3.49646,1.1365,10884,0,32,8.66226,10.2908,1
84,66060288,113.304,0.00857366,0.0402709,2.08602,4.27402,1.1958,11017,0,32,8.66226,10.2908,1
85,66846720,114.681,0.00898126,0.0426909,2.44814,4.87486,0.973618,11162,0,32,8.66226,10.2908,1
86,67633152,116.029,0.00868638,0.04367,2.42046,5.54649,1.10426,11305,0,32,8.66226,10.2908,1
87,68419584,117.38,0.00841313,0.0417611,3.31109,8.4093,1.01706,11440,0,32,8.66226,10.2908,1
88,69206016,118.719,0.00863723,0.0484122,2.13109,4.29389,1.10241,11557,0,32,8.66226,10.2908,1
89,69992448,120.09,0.00858762,0.0429517,2.03334,3.90819,1.2342,11691,0,32,8.66226,10.2908,1
90,70778880,121.434,0.00893384,0.0585922,2.57236,10.3817,1.1923,11818,0,32,8.66226,10.2908,1
91,71565312,122.781,0.00915225,0.0614589,2.84646,5.78741,0.846104,11948,0,32,8.66226,10.2908,1
92,72351744,124.12,0.00922788,0.0436003,2.26718,5.4546,1.17254,12065,0,32,8.66226,10.2908,1
93,73138176,125.46,0.00834218,0.0446572,3.95128,9.81212,0.817639,12203,0,32,8.66226,10.2908,1
94,73924608,126.805,0.00944163,0.0640162,5.20094,9.25099,0.620669,12308,0,32,8.66226,10.2908,1
95,74711040,128.142,0.00922783,0.0453903,3.68276,8.68075,0.866875,12441,0,32,8.66226,10.2908,1
96,75497472,129.487,0.0105005,0.0539987,2.44135,6.059,1.13982,12578,0,32,8.66226,10.2908,1
97,76283904,130.825,0.00954491,0.0520784,3.21517,7.32906,0.884093,12709,0,32,8.66226,10.2908,1
98,77070336,132.198,0.0101266,0.0604805,4.38457,11.3618,0.938783,12827,0,32,8.66226,10.2908,1
99,77856768,133.534,0.0095196,0.0535926,2.42175,5.95493,1.20529,12968,0,32,8.66226,10.2908,1
100,78643200,134.875,0.00947395,0.0607894,2.39127,5.81998,1.2061,13100,0,32,8.66226,10.2908,1
101,79429632,136.213,0.0104848,0.0642476,3.83739,10.9676,0.945295,13248,0,32,8.66226,10.2908,1
102,80216064,137.546,0.0111364,0.0874981,8.93024,19.0689,0.520706,13392,0,33,8.66226,10.2908,1
103,81002496,138.877,0.0112698,0.0900826,4.76045,13.0168,0.787504,13513,0,33,8.66226,10.2908,1
104,81788928,140.209,0.0120603,0.0715246,4.29911,11.291,0.871916,13643,0,33,8.66226,10.2908,1
105,82575360,141.538,0.0110732,0.0711225,5.82592,14.2654,0.715441,13776,0,33,8.66226,10.2908,1
106,83361792,142.863,0.0110416,0.0731212,6.76741,21.6957,0.886332,13911,0,33,8.66226,10.2908,1
107,84148224,144.193,0.0121846,0.0787298,4.44313,14.0981,0.962255,14058,0,33,8.66226,10.2908,1
108,84934656,145.519,0.0122345,0.069157,4.25485,12.6265,0.911062,14200,0,33,8.66226,10.2908,1
109,85721088,146.841,0.0127907,0.0707363,3.83959,6.79998,0.828186,14333,0,33,8.66226,10.2908,1
110,86507520,148.17,0.011661,0.0958997,9.34232,19.5409,0.661978,14445,0,33,8.66226,10.2908,1
111,87293952,149.499,0.0130118,0.0725118,3.28466,7.16745,1.0932,14553,0,33,8.66226,10.2908,1
112,88080384,150.823,0.0127164,0.0775166,6.46185,13.6347,0.66518,14686,0,33,8.66226,10.2908,1
113,88866816,152.15,0.0130564,0.0875621,5.91212,13.1111,0.716459,14813,0,33,8.66226,10.2908,1
114,89653248,153.48,0.0135971,0.0893237,2.70171,6.02696,1.16753,14947,0,33,8.66226,10.2908,1
115,90439680,154.804,0.0147699,0.10596,4.78671,14.1334,0.889085,15089,0,33,8.66226,10.2908,1
116,91226112,156.129,0.0138517,0.0972657,4.12816,6.91335,0.831077,15223,0,33,8.66226,10.2908,1
117,92012544,157.452,0.0140988,0.105256,4.11709,7.9642,0.932652,15339,0,33,8.66226,10.2908,1
118,92798976,158.78,0.0147069,0.0972718,7.85827,14.7183,0.546032,15468,0,33,8.66226,10.2908,1
119,93585408,160.104,0.0149644,0.10589,7.92321,16.678,0.532607,15625,0,33,8.66226,10.2908,1
120,94371840,161.427,0.0147728,0.0988379,3.96877,7.7679,0.902104,15759,0,33,8.66226,10.2908,1
121,95158272,162.746,0.0148173,0.121874,8.04472,14.0913,0.505026,15891,0,33,8.66226,10.2908,1
122,95944704,164.067,0.0149115,0.143467,11.3121,26.4603,0.548936,16023,0,33,8.66226,10.2908,1
123,96731136,165.42,0.0151245,0.10563,4.31791,8.07789,0.842952,16167,0,33,8.66226,10.2908,1
124,97517568,166.743,0.0152758,0.107102,7.51668,14.0792,0.605654,16301,0,33,8.66226,10.2908,1
125,98304000,168.063,0.0150331,0.112652,3.96992,7.83083,1.00184,16415,0,33,8.66226,10.2908,1
126,99090432,169.381,0.0147781,0.113224,5.82439,15.1833,0.777737,16543,0,33,8.66226,10.2908,1
127,99876864,170.695,0.015554,0.101723,7.99697,21.353,0.870481,16673,0,33,8.66226,10.2908,1
128,100663296,172.008,0.0155475,0.110006,5.00094,14.4911,0.954176,16794,0,33,8.66226,10.2908,1
129,101449728,173.329,0.0143883,0.11044,6.32501,17.7387,0.838022,16917,0,33,8.66226,10.2908,1
130,102236160,174.644,0.0148547,0.103188,5.05269,11.3258,0.746889,17052,0,33,8.66226,10.2908,1
131,103022592,175.992,0.015621,0.0997757,4.35608,8.51573,0.873783,17182,0,33,8.66226,10.2908,1
132,103809024,177.309,0.01497,0.101133,5.99425,15.3599,0.708056,17325,0,33,8.66226,10.2908,1
133,104595456,178.627,0.0152745,0.110461,6.02598,14.945,0.882484,17472,0,33,8.66226,10.2908,1
134,105381888,179.941,0.0153765,0.115944,7.33656,17.8847,0.723435,17603,0,33,8.66226,10.2908,1
135,106168320,181.256,0.0148501,0.112147,6.54498,17.7058,0.97964,17723,0,33,8.66226,10.2908,1
136,106954752,182.573,0.0158069,0.126907,5.97706,15.2035,1.00641,17857,0,33,8.66226,10.2908,1
137,107741184,183.886,0.0160609,0.163537,9.89278,23.5646,0.740503,17990,0,33,8.66226,10.2908,1
138,108527616,185.201,0.015905,0.136825,8.38421,27.4946,0.961077,18115,0,33,8.66226,10.2908,1
139,109314048,186.516,0.0164765,0.156323,7.1455,17.8158,0.892061,18234,0,33,8.66226,10.2908,1
140,110100480,187.833,0.0153584,0.157717,13.272,27.5621,0.630214,18374,0,33,8.66226,10.2908,1
141,110886912,189.148,0.0148471,0.112036,4.79563,16.584,1.09608,18477,0,33,8.66226,10.2908,1
142,111673344,190.465,0.0162672,0.149508,7.96142,19.1613,0.777506,18607,0,33,8.66226,10.2908,1
143,112459776,191.779,0.0158427,0.130952,5.74062,16.4151,1.24944,18748,0,33,8.66226,10.2908,1
144,113246208,193.093,0.0161233,0.157069,10.1895,29.4656,0.659907,18881,0,33,8.66226,10.2908,1
145,114032640,194.406,0.0153412,0.143236,10.568,28.2289,0.675742,18994,0,33,8.66226,10.2908,1
146,114819072,195.717,0.0164349,0.172271,11.5699,26.8561,0.848969,19143,0,33,8.66226,10.2908,1
147,115605504,197.029,0.0154796,0.113622,4.43636,9.39547,0.934017,19267,0,33,8.66226,10.2908,1
148,116391936,198.34,0.0167735,0.13187,5.16739,9.65942,0.763821,19415,0,33,8.66226,10.2908,1
149,117178368,199.654,0.0168219,0.128255,5.2213,8.34255,0.722403,19559,0,33,8.66226,10.2908,1
150,117964800,200.971,0.0164457,0.121171,5.91115,19.063,0.769019,19688,0,33,8.66226,10.2908,1
151,118751232,202.284,0.0161846,0.196158,13.1585,37.5728,0.663675,19811,0,33,8.66226,10.2908,1
152,119537664,203.599,0.017048,0.132406,5.21947,8.78502,0.707644,19943,0,33,8.66226,10.2908,1
153,120324096,204.915,0.0163621,0.153416,8.2029,21.2711,0.701439,20088,0,33,8.66226,10.2908,1
154,121110528,206.231,0.0173084,0.151112,7.48392,18.3519,0.858879,20233,0,33,8.66226,10.2908,1
155,121896960,207.549,0.0174852,0.209784,12.5933,30.5195,0.71633,20366,0,33,8.66226,10.2908,1
156,122683392,208.867,0.0168149,0.146662,5.1282,8.89331,0.917323,20502,0,33,8.66226,10.2908,1
157,123469824,210.18,0.0164642,0.154415,8.54056,19.6943,0.77837,20611,0,33,8.66226,10.2908,1
158,124256256,211.495,0.0165288,0.170366,9.12944,19.2226,0.836203,20723,0,33,8.66226,10.2908,1
159,125042688,212.812,0.0168385,0.155813,9.34617,18.7777,0.621265,20849,0,33,8.66226,10.2908,1
160,125829120,214.132,0.0173821,0.184465,9.73894,18.1731,0.614751,20985,0,33,8.66226,10.2908,1
161,126615552,215.451,0.0169987,0.179208,8.97072,17.8119,0.772277,21120,0,33,8.66226,10.2908,1
162,127401984,216.769,0.0174774,0.160964,9.12495,19.0206,0.711021,21260,0,33,8.66226,10.2908,1
163,128188416,218.085,0.0167386,0.180567,8.95934,19.5238,0.787798,21384,0,33,8.66226,10.2908,1
164,128974848,219.399,0.016664,0.177398,8.49783,19.6424,0.773384,21506,0,33,8.66226,10.2908,1
165,129761280,220.713,0.0172795,0.165509,3.36438,9.30966,1.45572,21638,0,33,8.66226,10.2908,1
166,130547712,222.032,0.0171412,0.207714,12.6514,27.8111,0.781697,21795,0,33,8.66226,10.2908,1
167,131334144,223.355,0.0166345,0.177345,7.88754,20.3252,0.82762,21928,0,33,8.66226,10.2908,1
168,132120576,224.672,0.0166642,0.176916,9.77912,18.3866,0.595795,22055,0,33,8.66226,10.2908,1
169,132907008,225.989,0.0166234,0.190661,9.81603,17.8903,0.528924,22197,0,33,8.66226,10.2908,1
170,133693440,227.34,0.0182154,0.227965,9.81399,19.1185,0.614105,22339,0,33,8.66226,10.2908,1
171,134479872,228.66,0.0171871,0.187365,7.58118,17.7081,0.942044,22471,0,33,8.66226,10.2908,1
172,135266304,229.972,0.0163188,0.191941,8.98249,17.5077,0.817602,22590,0,33,8.66226,10.2908,1
173,136052736,231.293,0.0172406,0.225507,9.80285,19.0257,0.546388,22721,0,33,8.66226,10.2908,1
174,136839168,232.61,0.0163696,0.181423,8.09572,20.5134,0.862519,22843,0,33,8.66226,10.2908,1
175,137625600,233.935,0.0170503,0.179124,6.87698,19.6479,1.06827,22971,0,33,8.66226,10.2908,1
176,138412032,235.262,0.0179063,0.240988,9.84417,19.584,0.682584,23089,0,33,8.66226,10.2908,1
177,139198464,236.585,0.0177942,0.227346,11.6019,28.5325,0.694648,23229,0,33,8.66226,10.2908,1
178,139984896,237.919,0.0164146,0.18462,5.20499,9.58865,1.01065,23356,0,34,8.66226,10.2908,1
179,140771328,239.258,0.0184072,0.258791,11.1119,28.591,0.988896,23511,0,34,8.66226,10.2908,1
180,141557760,240.592,0.0172476,0.221984,3.71674,9.51053,1.48277,23645,0,34,8.66226,10.2908,1
181,142344192,241.915,0.018424,0.258641,9.83736,17.3444,0.778582,23781,0,34,8.66226,10.2908,1
182,143130624,243.237,0.0176171,0.275652,11.7049,29.2726,1.00724,23912,0,34,8.66226,10.2908,1
183,143917056,244.572,0.0191659,0.244125,6.13125,19.3253,1.00377,24042,0,34,8.66226,10.2908,1
184,144703488,245.908,0.0196546,0.270275,10.4256,29.2381,1.02399,24185,0,34,8.66226,10.2908,1
185,145489920,247.245,0.0185908,0.297866,16.6119,27.8218,0.530281,24306,0,34,8.66226,10.2908,1
186,146276352,248.58,0.0188308,0.291969,14.2318,28.5875,0.797721,24438,0,34,8.66226,10.2908,1
187,147062784,249.909,0.0183412,0.249998,5.88437,15.1239,0.983994,24569,0,34,8.66226,10.2908,1
188,147849216,251.238,0.0181628,0.182353,4.28791,10.8044,1.34168,24684,0,34,8.66226,10.2908,1
189,148635648,252.56,0.0187091,0.218639,7.04969,19.0281,0.990937,24816,0,34,8.66226,10.2908,1
190,149422080,253.884,0.0196223,0.201652,3.30544,8.96438,1.53329,24961,0,34,8.66226,10.2908,1
191,150208512,255.207,0.019659,0.270372,12.7682,28.3539,0.72956,25089,0,34,8.66226,10.2908,1
192,150994944,256.534,0.019777,0.297671,10.9853,27.9701,0.761168,25206,0,34,8.66226,10.2908,1
193,151781376,257.853,0.0204449,0.250451,6.73744,21.5593,0.886886,25358,0,34,8.66226,10.2908,1
194,152567808,259.179,0.0198056,0.250564,6.88921,19.1995,1.06048,25483,0,34,8.66226,10.2908,1
195,153354240,260.502,0.0203329,0.249499,9.27535,27.0881,1.26459,25640,0,34,8.66226,10.2908,1
196,154140672,261.824,0.02118,0.272149,9.60451,18.7037,0.849128,25779,0,34,8.66226,10.2908,1
197,154927104,263.143,0.0212965,0.292093,7.1363,18.8375,1.08252,25907,0,34,8.66226,10.2908,1
198,155713536,264.494,0.0213303,0.379726,16.3085,27.7678,0.560305,26039,0,34,8.66226,10.2908,1
199,156499968,265.815,0.0208737,0.367239,16.8387,31.6086,0.631378,26176,0,34,8.66226,10.2908,1
200,157286400,267.139,0.0215113,0.287411,10.0514,19.6088,0.664314,26312,0,34,8.66226,10.2908,1
201,158072832,268.466,0.0220895,0.376313,15.9082,45.4622,0.840404,26460,0,34,8.66226,10.2908,1
202,158859264,269.789,0.0226154,0.352448,7.26497,18.4487,1.04512,26602,0,34,8.66226,10.2908,1
203,159645696,271.108,0.0232035,0.357019,11.7977,31.3544,0.810728,26739,0,34,8.66226,10.2908,1
204,160432128,272.434,0.0220744,0.328804,4.49263,9.57012,1.46137,26853,0,34,8.66226,10.2908,1
205,161218560,273.758,0.0219528,0.273539,6.15376,20.976,1.07196,26961,0,34,8.66226,10.2908,1
206,162004992,275.083,0.0221956,0.252252,5.51042,9.26456,1.02572,27093,0,34,8.66226,10.2908,1
207,162791424,276.41,0.0225165,0.367801,7.45201,20.0896,1.1635,27238,0,34,8.66226,10.2908,1
208,163577856,277.731,0.0226194,0.320401,5.65538,19.364,1.23545,27378,0,34,8.66226,10.2908,1
209,164364288,279.055,0.0240237,0.356828,5.48837,17.5187,1.56902,27520,0,34,8.66226,10.2908,1
210,165150720,280.375,0.0225733,0.302995,12.1074,28.5149,0.71799,27644,0,34,8.66226,10.2908,1
211,165937152,281.697,0.0230879,0.314898,8.11893,19.3421,1.18551,27764,0,34,8.66226,10.2908,1
212,166723584,283.019,0.0234347,0.330929,14.9865,40.3201,0.682274,27907,0,34,8.66226,10.2908,1
213,167510016,284.34,0.0237811,0.352447,17.0485,29.3126,0.57076,28071,0,34,8.66226,10.2908,1
214,168296448,285.666,0.0233045,0.322398,8.14619,28.2928,0.830257,28197,0,34,8.66226,10.2908,1
215,169082880,286.989,0.0236179,0.322639,10.0432,21.4668,0.911659,28326,0,34,8.66226,10.2908,1
216,169869312,288.311,0.0235208,0.304544,7.5448,19.4074,1.07847,28460,0,34,8.66226,10.2908,1
217,170655744,289.661,0.024055,0.306712,6.9412,19.7496,0.963439,28613,0,34,8.66226,10.2908,1
218,171442176,290.979,0.0243447,0.273081,7.41881,19.2867,0.880026,28735,0,34,8.66226,10.2908,1
219,172228608,292.299,0.023413,0.333977,9.64166,27.2789,1.08848,28853,0,34,8.66226,10.2908,1
220,173015040,293.623,0.0230351,0.245189,7.53736,19.4357,0.910361,28982,0,34,8.66226,10.2908,1
221,173801472,294.977,0.0232137,0.320837,12.792,29.9474,0.765603,29100,0,34,8.66226,10.2908,1
222,174587904,296.299,0.0240994,0.296204,10.2067,32.0713,0.941262,29229,0,34,8.66226,10.2908,1
223,175374336,297.619,0.0234925,0.234276,4.78023,21.4453,1.35266,29343,0,34,8.66226,10.2908,1
224,176160768,298.942,0.0242379,0.347388,14.9891,28.214,0.651112,29489,0,34,8.66226,10.2908,1
225,176947200,300.29,0.0247602,0.290087,5.08751,11.7326,1.05535,29611,0,34,8.66226,10.2908,1
226,177733632,301.61,0.0249329,0.302735,7.59838,21.6968,0.9504,29763,0,34,8.66226,10.2908,1
227,178520064,302.931,0.0239466,0.233918,5.92114,11.5539,0.926646,29887,0,34,8.66226,10.2908,1
228,179306496,304.255,0.0247682,0.312018,5.79169,10.0019,1.00726,30020,0,35,8.66226,10.2908,1
229,180092928,305.603,0.0251635,0.320336,12.6815,34.1445,0.73016,30148,0,35,8.66226,10.2908,1
230,180879360,306.926,0.0243488,0.316159,9.22471,18.7943,0.798158,30277,0,35,8.66226,10.2908,1
231,181665792,308.253,0.0246969,0.299554,10.0151,31.4733,0.95392,30426,0,35,8.66226,10.2908,1
232,182452224,309.577,0.0250257,0.348484,11.9215,33.9963,1.02693,30545,0,35,8.66226,10.2908,1
233,183238656,310.925,0.0249118,0.285951,11.8777,31.2809,0.54266,30676,0,35,8.66226,10.2908,1
234,184025088,312.246,0.0240608,0.270766,11.0538,31.9088,0.798014,30801,0,35,8.66226,10.2908,1
235,184811520,313.565,0.023987,0.233794,6.71053,19.3791,0.918641,30915,0,35,8.66226,10.2908,1
236,185597952,314.88,0.0248098,0.256221,7.65848,19.1848,0.872622,31049,0,35,8.66226,10.2908,1
237,186384384,316.202,0.0246369,0.215581,10.3815,32.0584,0.851629,31189,0,35,8.66226,10.2908,1
238,187170816,317.524,0.0244834,0.281063,11.8778,31.6616,0.706748,31316,0,35,8.66226,10.2908,1
239,187957248,318.848,0.0245916,0.255377,4.32882,10.2345,1.21497,31432,0,35,8.66226,10.2908,1
240,188743680,320.166,0.0255989,0.268696,5.84298,11.5786,0.953389,31580,0,35,8.66226,10.2908,1
241,189530112,321.484,0.0254215,0.255643,11.9787,31.6578,0.699602,31710,0,35,8.66226,10.2908,1
242,190316544,322.804,0.026664,0.294891,11.8937,35.3974,0.811558,31871,0,35,8.66226,10.2908,1
243,191102976,324.124,0.0247362,0.277728,8.1822,18.4207,0.874012,31999,0,35,8.66226,10.2908,1
244,191889408,325.444,0.0254149,0.316679,15.088,50.213,1.00124,32126,0,35,8.66226,10.2908,1
245,192675840,326.768,0.025002,0.331708,11.833,29.6271,0.730982,32259,0,35,8.66226,10.2908,1
246,193462272,328.088,0.024604,0.270016,13.7459,32.5817,0.794705,32384,0,35,8.66226,10.2908,1
247,194248704,329.406,0.024936,0.262297,13.8669,33.9457,0.781847,32522,0,35,8.66226,10.2908,1
248,195035136,330.726,0.0262444,0.363653,12.0282,33.0861,0.949637,32674,0,35,8.66226,10.2908,1
