chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
48,37748736,64.2493,0.0144382,-0.0254967,1.66444,2.84472,1.17406,6289,0,32,8.66163,10.2906,1
49,38535168,65.5473,0.0146973,-0.0148642,2.42029,7.10374,0.911611,6428,0,32,8.66163,10.2906,1
50,39321600,66.8461,0.0156979,-0.00555335,1.94551,3.6483,1.10663,6552,0,32,8.66163,10.2906,1
51,40108032,68.148,0.0161178,-0.00501245,3.16643,9.88408,0.714118,6675,0,32,8.66163,10.2906,1
52,40894464,69.4433,0.015971,-0.00405921,2.14455,3.59211,0.910117,6811,0,32,8.66163,10.2906,1
53,41680896,70.7425,0.0165644,0.0186317,3.15404,7.06075,0.740727,6937,0,32,8.66163,10.2906,1
54,42467328,72.0449,0.0169975,0.0263765,2.28556,7.14473,0.977622,7083,0,32,8.66163,10.2906,1
55,43253760,73.3543,0.0183478,0.0473692,3.39992,10.3192,0.881783,7224,0,32,8.66163,10.2906,1
56,44040192,74.6641,0.0220197,0.10412,3.48845,9.90783,0.907326,7340,0,32,8.66163,10.2906,1
57,44826624,75.9714,0.0231771,0.131371,3.44732,7.68949,0.807948,7465,0,32,8.66163,10.2906,1
58,45613056,77.277,0.0288892,0.218027,4.87081,11.143,0.867322,7589,0,32,8.66163,10.2906,1
59,46399488,78.5964,0.0338659,0.27627,3.2541,10.8327,1.2414,7715,0,32,8.66163,10.2906,1
60,47185920,79.9134,0.0287605,0.243798,2.94233,6.43154,1.36041,7854,0,32,8.66163,10.2906,1
61,47972352,81.2404,0.0218535,0.195236,3.11976,6.19815,1.18338,7983,0,32,8.66163,10.2906,1
62,48758784,82.5749,0.0174664,0.151017,2.54161,5.91484,1.47183,8102,0,32,8.66163,10.2906,1
63,49545216,83.9114,0.0127846,0.13815,3.51845,8.89377,1.05541,8227,0,32,8.66163,10.2906,1
64,50331648,85.2422,0.00972284,0.104746,2.42291,4.69847,1.30905,8340,0,32,8.66163,10.2906,1
65,51118080,86.581,0.00850563,0.0975016,1.93464,5.08458,1.46878,8463,0,32,8.66163,10.2906,1
66,51904512,87.923,0.00731316,0.0851945,2.57513,4.90853,1.23623,8592,0,32,8.66163,10.2906,1
67,52690944,89.269,0.00723625,0.0958544,3.17285,9.39187,1.24857,8730,0,32,8.66163,10.2906,1
68,53477376,90.611,0.0070055,0.0715772,2.23397,4.68612,1.33935,8868,0,32,8.66163,10.2906,1
69,54263808,91.9555,0.00549438,0.0789299,4.95625,9.3678,0.774235,9010,0,32,8.66163,10.2906,1
70,55050240,93.3009,0.00684764,0.0686572,2.82638,5.28683,1.17246,9140,0,32,8.66163,10.2906,1
71,55836672,94.6432,0.0069024,0.0839341,2.53773,8.43998,1.36148,9285,0,32,8.66163,10.2906,1
72,56623104,95.9903,0.00837459,0.0905129,4.03146,7.93929,0.89369,9447,0,32,8.66163,10.2906,1
73,57409536,97.3353,0.00768487,0.0741735,6.06028,14.5657,0.705503,9591,0,32,8.66163,10.2906,1
74,58195968,98.6824,0.00800425,0.0791747,4.85877,13.1346,0.807104,9730,0,32,8.66163,10.2906,1
75,58982400,100.025,0.00876504,0.0908924,2.76766,5.44167,1.24682,9866,0,32,8.66163,10.2906,1
76,59768832,101.37,0.00853884,0.0711533,2.68989,4.59508,1.07269,10015,0,32,8.66163,10.2906,1
77,60555264,102.721,0.00759154,0.0703974,2.64246,4.99624,1.20326,10146,0,33,8.66163,10.2906,1
