chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
250,196608000,333.186,0.0186374,0.221949,12.2517,27.406,0.759014,32835,0,33,8.66226,10.2908,1
251,197394432,334.507,0.0197823,0.288242,16.1093,36.6205,0.692404,32954,0,33,8.66226,10.2908,1
252,198180864,335.829,0.0177627,0.20906,16.4667,39.3806,0.506991,33065,0,33,8.66226,10.2908,1
253,198967296,337.146,0.0187177,0.190373,12.6676,28.3727,0.85629,33202,0,33,8.66226,10.2908,1
254,199753728,338.468,0.0190415,0.254509,17.2713,51.4727,0.900118,33329,0,33,8.66226,10.2908,1
255,200540160,339.783,0.0191401,0.429715,30.8355,74.8096,0.548035,33464,0,33,8.66226,10.2908,1
256,201326592,341.102,0.0193292,0.197304,13.2254,26.9129,0.641746,33602,0,33,8.66226,10.2908,1
257,202113024,342.447,0.0185629,0.217682,15.1841,34.3674,0.844418,33731,0,33,8.66226,10.2908,1
258,202899456,343.764,0.0188345,0.216234,14.7039,39.7543,0.714147,33850,0,33,8.66226,10.2908,1
259,203685888,345.083,0.0191544,0.23587,16.9665,41.3657,0.764188,33996,0,33,8.66226,10.2908,1
260,204472320,346.402,0.0192728,0.263313,11.5957,37.8671,0.699015,34166,0,33,8.66226,10.2908,1
261,205258752,347.752,0.019003,0.174236,6.42933,18.6378,1.11023,34301,0,33,8.66226,10.2908,1
262,206045184,349.069,0.0190618,0.275769,17.9285,52.756,0.778056,34433,0,33,8.66226,10.2908,1
263,206831616,350.384,0.0187991,0.189483,9.10148,24.5048,0.705454,34563,0,33,8.66226,10.2908,1
264,207618048,351.699,0.0183034,0.240423,15.1632,41.8345,0.77085,34713,0,33,8.66226,10.2908,1
265,208404480,353.019,0.0182023,0.228745,14.4892,36.3851,0.642191,34842,0,33,8.66226,10.2908,1
266,209190912,354.341,0.0189803,0.202378,8.31841,27.4825,1.03246,34966,0,33,8.66226,10.2908,1
267,209977344,355.664,0.0180496,0.1799,7.69265,15.1504,0.809351,35107,0,33,8.66226,10.2908,1
268,210763776,356.983,0.0192725,0.247109,12.7598,30.8836,0.76034,35221,0,33,8.66226,10.2908,1
269,211550208,358.301,0.0196972,0.2661,12.2194,36.2066,0.875366,35366,0,33,8.66226,10.2908,1
270,212336640,359.623,0.0185817,0.212644,10.2863,25.3505,0.763742,35485,0,33,8.66226,10.2908,1
271,213123072,360.936,0.0193504,0.325916,22.4608,51.5347,0.709726,35644,0,33,8.66226,10.2908,1
272,213909504,362.25,0.0192119,0.200513,5.29858,14.4142,1.02041,35771,0,33,8.66226,10.2908,1
273,214695936,363.57,0.0210118,0.26743,14.2055,28.1878,0.687572,35927,0,33,8.66226,10.2908,1
274,215482368,364.886,0.0192709,0.230843,15.1117,30.625,0.657753,36057,0,33,8.66226,10.2908,1
275,216268800,366.209,0.0196604,0.261452,16.6835,41.7492,0.66751,36188,0,33,8.66226,10.2908,1
276,217055232,367.525,0.0188246,0.260559,14.5174,39.0525,0.821234,36315,0,33,8.66226,10.2908,1
277,217841664,368.844,0.0188064,0.223784,11.0468,29.1849,0.840896,36444,0,33,8.66226,10.2908,1
278,218628096,370.165,0.0201653,0.230517,6.9733,16.1146,1.02218,36585,0,33,8.66226,10.2908,1
279,219414528,371.483,0.018374,0.190422,11.2138,32.2051,0.705121,36707,0,33,8.66226,10.2908,1
280,220200960,372.805,0.0183762,0.329883,24.0401,56.8335,0.601972,36849,0,33,8.66226,10.2908,1
281,220987392,374.126,0.01856,0.26824,15.5322,29.2018,0.577339,36965,0,33,8.66226,10.2908,1
282,221773824,375.448,0.0191368,0.278646,13.0064,26.7801,0.824142,37083,0,33,8.66226,10.2908,1
283,222560256,376.772,0.0189008,0.254294,8.38602,17.606,0.81828,37212,0,33,8.66226,10.2908,1
284,223346688,378.097,0.0194299,0.30319,13.6376,28.2426,0.577186,37356,0,33,8.66226,10.2908,1
285,224133120,379.423,0.0195455,0.298109,10.1175,28.1159,0.923747,37482,0,33,8.66226,10.2908,1
286,224919552,380.746,0.0191865,0.339861,21.1013,44.5527,0.642093,37598,0,33,8.66226,10.2908,1
287,225705984,382.07,0.0203553,0.313608,9.27094,25.3838,1.12928,37737,0,33,8.66226,10.2908,1
288,226492416,383.395,0.0205162,0.288717,15.5056,27.4424,0.536344,37859,0,33,8.66226,10.2908,1
289,227278848,384.723,0.0207247,0.352741,15.4249,30.5311,0.698642,38013,0,33,8.66226,10.2908,1
290,228065280,386.052,0.0199311,0.307124,16.6892,31.6834,0.571615,38126,0,33,8.66226,10.2908,1
291,228851712,387.377,0.021886,0.282272,7.43365,16.5259,1.04782,38249,0,33,8.66226,10.2908,1
292,229638144,388.704,0.020101,0.301466,14.0291,37.4672,0.767958,38369,0,33,8.66226,10.2908,1
293,230424576,390.029,0.0208811,0.37193,10.7966,30.1244,0.897114,38487,0,33,8.66226,10.2908,1
294,231211008,391.357,0.0217855,0.382938,16.8551,41.6107,0.56205,38625,0,33,8.66226,10.2908,1
295,231997440,392.684,0.0218992,0.357966,10.9349,24.7465,0.921249,38752,0,33,8.66226,10.2908,1
296,232783872,394.039,0.0207352,0.27371,13.4765,37.0376,0.829871,38884,0,33,8.66226,10.2908,1
297,233570304,395.361,0.0210334,0.250348,10.9267,28.4702,0.685614,39004,0,33,8.66226,10.2908,1
298,234356736,396.682,0.0217273,0.348982,15.2957,40.744,0.545533,39122,0,33,8.66226,10.2908,1
299,235143168,398.006,0.0222285,0.31377,11.2588,30.7799,0.701267,39234,0,33,8.66226,10.2908,1
300,235929600,399.335,0.0218772,0.312745,13.8964,45.5145,0.621777,39379,0,33,8.66226,10.2908,1
