chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
133,104595456,177.473,0.0152745,0.110461,6.02598,14.945,0.882484,17472,0,33,8.65395,10.2901,1
134,105381888,178.779,0.0153765,0.115944,7.33656,17.8847,0.723435,17603,0,33,8.65395,10.2901,1
135,106168320,180.088,0.0148501,0.112147,6.54498,17.7058,0.97964,17723,0,33,8.65394,10.2901,1
136,106954752,181.398,0.0158069,0.126907,5.97706,15.2035,1.00641,17857,0,33,8.65395,10.2901,1
137,107741184,182.705,0.0160609,0.163537,9.89278,23.5646,0.740503,17990,0,33,8.65395,10.2901,1
138,108527616,184.01,0.015905,0.136825,8.38421,27.4946,0.961077,18115,0,33,8.65395,10.2901,1
139,109314048,185.318,0.0164765,0.156323,7.1455,17.8158,0.892061,18234,0,33,8.65394,10.2901,1
140,110100480,186.629,0.0153584,0.157717,13.272,27.5621,0.630214,18374,0,33,8.65395,10.2901,1
141,110886912,187.938,0.0148471,0.112036,4.79563,16.584,1.09608,18477,0,33,8.65394,10.2901,1
142,111673344,189.246,0.0162672,0.149508,7.96142,19.1613,0.777506,18607,0,33,8.65395,10.2901,1
143,112459776,190.554,0.0158427,0.130952,5.74062,16.4151,1.24944,18748,0,33,8.65395,10.2901,1
144,113246208,191.861,0.0161233,0.157069,10.1895,29.4656,0.659907,18881,0,33,8.65395,10.2901,1
145,114032640,193.167,0.0153412,0.143236,10.568,28.2289,0.675742,18994,0,33,8.65394,10.2901,1
146,114819072,194.472,0.0164349,0.172271,11.5699,26.8561,0.848969,19143,0,33,8.65395,10.2901,1
147,115605504,195.776,0.0154796,0.113622,4.43636,9.39547,0.934017,19267,0,33,8.65395,10.2901,1
148,116391936,197.08,0.0167735,0.13187,5.16739,9.65942,0.763821,19415,0,33,8.65396,10.2901,1
149,117178368,198.386,0.0168219,0.128255,5.2213,8.34255,0.722403,19559,0,33,8.65395,10.2901,1
